Path_GrasslandsWToMangroves_CardDescription,Move to the Mangroves. Proceed with caution!\n\n<b>(only cards on my hand row will be carried)</b>,マングローブ林に行く。気を付けて行動しよう！\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_GrasslandsWToMangroves_DismantleActions[0].ActionName,Go,行く,
Path_GrasslandsWToMangroves_DismantleActions[0].FadeMessage,Travelling to the Mangroves...,マングローブ林に移動中・・・,
Path_HighlandsEToGrasslandsE_CardName,Eastern Grasslands,東の草原,
Path_HighlandsEToGrasslandsE_CardDescription,Move to the Eastern Grasslands.\n\n<b>(only cards on my hand row will be carried)</b>,東の草原に行く。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_HighlandsEToGrasslandsE_DismantleActions[0].ActionName,Go,行く,
Path_HighlandsEToGrasslandsE_DismantleActions[0].FadeMessage,Travelling to the Grasslands...,草原に移動中・・・,
Path_HighlandsEToHighlandsW_CardName,Western Highlands,西の高地,
Path_HighlandsEToHighlandsW_CardDescription,Move to the Western Highlands.\n\n<b>(only cards on my hand row will be carried)</b>,西の高地に行く。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_HighlandsEToHighlandsW_DismantleActions[0].ActionName,Go,行く,
Path_HighlandsEToHighlandsW_DismantleActions[0].FadeMessage,Travelling to the Western Highlands...,西の高地に移動中・・・,
Path_HighlandsEToVolcano_CardName,Volcano,火山,
Path_HighlandsEToVolcano_CardDescription,Move to the Volcano.\n\n<b>(only cards on my hand row will be carried)</b>,火山に行く。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_HighlandsEToVolcano_DismantleActions[0].ActionName,Go,行く,
Path_HighlandsEToVolcano_DismantleActions[0].FadeMessage,Travelling to the Volcano...,火山に移動中・・・,
Path_HighlandsWToGrasslandsW_CardName,Western Grasslands,西の草原,
Path_HighlandsWToGrasslandsW_CardDescription,Move to the Western Grasslands.\n\n<b>(only cards on my hand row will be carried)</b>,西の草原に行く。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_HighlandsWToGrasslandsW_DismantleActions[0].ActionName,Go,行く,
Path_HighlandsWToGrasslandsW_DismantleActions[0].FadeMessage,Travelling to the Grasslands...,草原に移動中・・・,
Path_HighlandsWToHighlandsE_CardName,Eastern Highlands,東の高地,
Path_HighlandsWToHighlandsE_CardDescription,Move to the Eastern Highlands.\n\n<b>(only cards on my hand row will be carried)</b>,東の高地に行く。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_HighlandsWToHighlandsE_DismantleActions[0].ActionName,Go,行く,
Path_HighlandsWToHighlandsE_DismantleActions[0].FadeMessage,Travelling to the Eastern Highlands...,東の高地に移動中・・・,
Path_HighlandsWToJungleHighlands_CardName,Jungle Highlands,ジャングルの高地,
Path_HighlandsWToJungleHighlands_CardDescription,Move to the Jungle Highlands.\n\n<b>(only cards on my hand row will be carried)</b>,ジャングルの高地に行く。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_HighlandsWToJungleHighlands_DismantleActions[0].ActionName,Go,行く,
Path_HighlandsWToJungleHighlands_DismantleActions[0].FadeMessage,Travelling to the Jungle Highlands...,ジャングルの高地に移動中・・・,
Path_JungleHighlandsToCove_CardName,Secret Cove,秘密の入り江,
Path_JungleHighlandsToCove_CardDescription,Can climb down to the Secret Cove from here.\n\n<b>(only cards on my hand row will be carried)</b>,ここから秘密の入り江に降りることができる。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_JungleHighlandsToCove_DismantleActions[0].ActionName,Climb Down,降りる,
Path_JungleHighlandsToCove_DismantleActions[0].FadeMessage,Climbing down...,降りている・・・,
Path_JungleHighlandsToDeepJungle_CardName,Deep Jungle,深いジャングル,
Path_JungleHighlandsToDeepJungle_CardDescription,This should take me deeper into the jungle.\n\n<b>(only cards on my hand row will be carried)</b>,この道で深いジャングルに行けそう。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_JungleHighlandsToDeepJungle_DismantleActions[0].ActionName,Go,行く,
Path_JungleHighlandsToDeepJungle_DismantleActions[0].FadeMessage,Travelling to the Jungle...,ジャングルに移動中・・・,
Path_JungleHighlandsToHighlandsW_CardName,Western Highlands,西の高地,
Path_JungleHighlandsToHighlandsW_CardDescription,This should take me to the island highlands.\n\n<b>(only cards on my hand row will be carried)</b>,この道で高地に行けそう。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_JungleHighlandsToHighlandsW_DismantleActions[0].ActionName,Go,行く,
Path_JungleHighlandsToHighlandsW_DismantleActions[0].FadeMessage,Travelling to the Highlands...,高地に移動中・・・,
Path_JungleHighlandsToValley_CardName,Valley Cliffs,谷の崖,
Path_JungleHighlandsToValley_CardDescription,Can climb down to the Valley from here.\n\n<b>(only cards on my hand row will be carried)</b>,ここから谷に降りることができる。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_JungleHighlandsToValley_DismantleActions[0].ActionName,Climb Down,降りる,
Path_JungleHighlandsToValley_DismantleActions[0].FadeMessage,Travelling to the Jungle…,ジャングルに移動中・・・,
Path_JungleHighlandsToWetlands_CardName,Wetlands Cliff,湿地の崖,
Path_JungleHighlandsToWetlands_CardDescription,Can climb down to the wetlands from here.\n\n<b>(only cards on my hand row will be carried)</b>,ここから湿地に降りることができる。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_JungleHighlandsToWetlands_DismantleActions[0].ActionName,Climb,上る,
Path_JungleHighlandsToWetlands_DismantleActions[0].FadeMessage,Climbing down...,降りる,
Path_JungleToBay_CardName,Bay,入江,
Path_JungleToBay_CardDescription,The jungle opens into the Bay.\n\n<b>(only cards on my hand row will be carried)</b>,ジャングルを通って入江に行ける。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_JungleToBay_DismantleActions[0].ActionName,Go,行く,
Path_JungleToBay_DismantleActions[0].FadeMessage,Travelling to the Bay...,入江を移動中・・・,
Path_JungleToGrasslandsW_CardName,Western Grasslands,西の草原,
Path_JungleToGrasslandsW_CardDescription,Move to the Western Grasslands.\n\n<b>(only cards on my hand row will be carried)</b>,西の草原に行く。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_JungleToGrasslandsW_DismantleActions[0].ActionName,Go,行く,
Path_JungleToGrasslandsW_DismantleActions[0].FadeMessage,Travelling to the Grasslands...,草原に移動中・・・,
Path_JungleToOutskirts_CardName,Jungle Outskirts,ジャングルの周辺,
Path_JungleToOutskirts_CardDescription,Move to the outskirts of the jungle.\n\n<b>(only cards on my hand row will be carried)</b>,ジャングルの周辺に行く。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_JungleToOutskirts_DismantleActions[0].ActionName,Go,行く,
Path_JungleToOutskirts_DismantleActions[0].FadeMessage,Travelling to the Outskirts...,周辺に移動中・・・,
Path_JungleToWetlands_CardName,Wetlands,湿地,
Path_JungleToWetlands_CardDescription,Move to the Jungle Wetlands.\n\n<b>(only cards on my hand row will be carried)</b>,ジャングルの湿地に行く。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_JungleToWetlands_DismantleActions[0].ActionName,Go,行く,
Path_JungleToWetlands_DismantleActions[0].FadeMessage,Travelling to the Wetlands...,湿地に移動中・・・,
Path_MangrovesToBay_CardName,Bay,入江,
Path_MangrovesToBay_CardDescription,This will get me to the bay.\n\n<b>(only cards on my hand row will be carried)</b>,これで入江に行ける。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_MangrovesToBay_DismantleActions[0].ActionName,Go,行く,
Path_MangrovesToBay_DismantleActions[0].FadeMessage,Travelling to the Bay...,入江に向かっている・・・,
Path_MangrovesToDesolateBeach_CardName,Desolate Beach,荒涼としたビーチ,
Path_MangrovesToDesolateBeach_CardDescription,This will get me to the desolate beach.\n\n<b>(only cards on my hand row will be carried)</b>,これで荒涼としたビーチに行ける。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_MangrovesToDesolateBeach_DismantleActions[0].ActionName,Go,行く,
Path_MangrovesToDesolateBeach_DismantleActions[0].FadeMessage,Travelling to the Desolate Beach...,荒涼としたビーチに向かっている・・・,
Path_MangrovesToGrasslandsW_CardName,Grasslands,草原,
Path_MangrovesToGrasslandsW_CardDescription,Move to the Grasslands.\n\n<b>(only cards on my hand row will be carried)</b>,草原に移動する。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_MangrovesToGrasslandsW_DismantleActions[0].ActionName,Go,行く,
Path_MangrovesToGrasslandsW_DismantleActions[0].FadeMessage,Travelling to the Grasslands...,草原に向かっている・・・,
Path_OutskirtsToBeach_CardName,Beach,ビーチ,
Path_OutskirtsToBeach_CardDescription,This will get me back to the beach.\n\n<b>(only cards on my hand row will be carried)</b>,これでビーチに帰れる。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_OutskirtsToBeach_DismantleActions[0].ActionName,Go,行く,
Path_OutskirtsToBeach_DismantleActions[0].FadeMessage,Travelling to the Beach...,ビーチに向かっている・・・,
Path_OutskirtsToJungle_CardName,Jungle Path,ジャングルの道,
Path_OutskirtsToJungle_CardDescription,This should take me deeper into the jungle.\n\n<b>(only cards on my hand row will be carried)</b>,これでもっとジャングルの深いところへ行ける。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_OutskirtsToJungle_DismantleActions[0].ActionName,Go,行く,
Path_OutskirtsToJungle_DismantleActions[0].FadeMessage,Travelling to the Jungle...,ジャングルに向かっている・・・,
Path_RocksToBeach_CardName,Beach,ビーチ,
Path_RocksToBeach_CardDescription,This will get me back to the beach.\n\n<b>(only cards on my hand row will be carried)</b>,これでビーチに帰れる。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_RocksToBeach_DismantleActions[0].ActionName,Go,行く,
Path_RocksToBeach_DismantleActions[0].FadeMessage,Travelling to the Beach...,ビーチに向かっている・・・,
Path_ValleyToDeepJungle_CardName,Deep Jungle,深いジャングル,
Path_ValleyToDeepJungle_CardDescription,This should take me to the jungle.\n\n<b>(only cards on my hand row will be carried)</b>,これでジャングルに行けそう。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_ValleyToDeepJungle_DismantleActions[0].ActionName,Go,行く,
Path_ValleyToDeepJungle_DismantleActions[0].FadeMessage,Travelling to the Jungle...,深いジャングルに向かっている・・・,
Path_ValleyToJungleHighlands_CardName,Jungle Highlands,ジャングルの高地,
Path_ValleyToJungleHighlands_CardDescription,Climbing these cliffs should take me to the Jungle Highlands.\n\n<b>(only cards on my hand row will be carried)</b>,この崖を登ったらジャングルの高地に行けそう。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_ValleyToJungleHighlands_DismantleActions[0].ActionName,Climb Up,上る,
Path_ValleyToJungleHighlands_DismantleActions[0].FadeMessage,Travelling to the Highlands,高地に向かっている・・・,
Path_ValleyToJungleHighlands_DismantleActions[1].ActionName,Train Climbing,上る練習,
Path_VolcanoToAcidLake_CardName,Acid Lake,酸性湖,
Path_VolcanoToAcidLake_CardDescription,Move to the Acid Lake.\n\n<b>(only cards on my hand row will be carried)</b>,酸性湖に移動する。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_VolcanoToAcidLake_DismantleActions[0].ActionName,Go,行く,
Path_VolcanoToAcidLake_DismantleActions[0].FadeMessage,Travelling to the Acid Lake...,酸性湖に向かっている,
Path_VolcanoToDesolateBeach_CardName,Desolate Beach,荒涼としたビーチ,
Path_VolcanoToDesolateBeach_CardDescription,Move to the Desolate Beach.\n\n<b>(only cards on my hand row will be carried)</b>,荒涼としたビーチに移動する。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_VolcanoToDesolateBeach_DismantleActions[0].ActionName,Go,行く,
Path_VolcanoToDesolateBeach_DismantleActions[0].FadeMessage,Travelling to the Desolate Beach...,荒涼としたビーチに向かっている・・・,
Path_VolcanoToHighlandsE_CardName,Eastern Highlands,東の高地,
Path_VolcanoToHighlandsE_CardDescription,Move to the Eastern Highlands.\n\n<b>(only cards on my hand row will be carried)</b>,東の高地に移動する。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_VolcanoToHighlandsE_DismantleActions[0].ActionName,Go,行く,
Path_VolcanoToHighlandsE_DismantleActions[0].FadeMessage,Travelling to the Eastern Highlands...,東の高地に向かっている・・・,
Path_WetlandsToDeepJungle_CardName,Deep Jungle,深いジャングル,
Path_WetlandsToDeepJungle_CardDescription,This should take deeper into the jungle.\n\n<b>(only cards on my hand row will be carried)</b>,これでジャングルの深いところへ行けそう。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_WetlandsToDeepJungle_DismantleActions[0].ActionName,Go,行く,
Path_WetlandsToDeepJungle_DismantleActions[0].FadeMessage,Travelling to the Deep Jungle...,深いジャングルに向かっている・・・,
Path_WetlandsToJungle_CardName,Jungle Path,ジャングルの道,
Path_WetlandsToJungle_CardDescription,This should take me to the jungle.\n\n<b>(only cards on my hand row will be carried)</b>,これでジャングルに行けそう。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_WetlandsToJungle_DismantleActions[0].ActionName,Go,行く,
Path_WetlandsToJungle_DismantleActions[0].FadeMessage,Travelling to the Jungle...,ジャングルに向かっている・・・,
Path_WetlandsToJungleHighlands_CardName,Jungle Highlands,ジャングルの高地,
Path_WetlandsToJungleHighlands_CardDescription,Climbing these cliffs should take me to the Jungle Highlands.\n\n<b>(only cards on my hand row will be carried)</b>,この崖を登ったらジャングルの高地に行けそう。\n\n<b>（手の列のカードしか持っていけない）</b>,
Path_WetlandsToJungleHighlands_DismantleActions[0].ActionName,Climb Up,登る,
Path_WetlandsToJungleHighlands_DismantleActions[0].FadeMessage,Travelling to the Highlands,高地に向かっている・・・,
